Game,#,Key in…,Effect…,Code Source,Original Order
Street Fighter II,44,009-249-3B7,Nobody takes damage from anything but throws/grabs,Official Code - GBCD15.txt,2454
Sumo Fighter,1,02B-AFA-E66,Start with 2 energy bars,Official Code - GBCD3.txt,1305
Sumo Fighter,2,05B-AFA-E66,Start with 5 energy bars,Official Code - GBCD3.txt,1306
Sumo Fighter,3,08B-AFA-E66,Start with 8 energy bars,Official Code - GBCD3.txt,1307
Sumo Fighter,4,FAE-C8A-4C1,Infinite energy,Official Code - GBCD3.txt,1308
Sumo Fighter,,*=Not on continue(book:1st game only),,Official Code - GBCD3.txt,1309
Sumo Fighter,5,012-0BF-E62,*Start with 2 lives,Official Code - GBCD3.txt,1310
Sumo Fighter,6,042-0BF-E62,*Start with 5 lives,Official Code - GBCD3.txt,1311
Sumo Fighter,7,072-0BF-E62,*Start with 8 lives,Official Code - GBCD3.txt,1312
Sumo Fighter,8,092-06F-F7E,"When screen comes up asking easy or hard level, press 'Down' 3x and press 'A'. You can now play super hard mode right away (makes display look weird)",Official Code - GBCD3.txt,1313
Super Battletank,1,05E-42D-2A2,Start with 5 shells,Official Code - GBCD13.txt,2211
Super Battletank,2,63E-42D-2A2,Start with 99 shells,Official Code - GBCD13.txt,2212
Super Battletank,3,05E-4DD-E6E,Start with 5 laser shots,Official Code - GBCD13.txt,2213
Super Battletank,4,63E-4DD-E6E,Start with 99 laser shots,Official Code - GBCD13.txt,2214
Super Battletank,5,05E-58D-E6E,Start with 5 smoke shots,Official Code - GBCD13.txt,2215
Super Battletank,6,63E-58D-E6E,Start with 99 smoke shots,Official Code - GBCD13.txt,2216
Super Battletank,7,05E-63D-B30,Start with 5 bullets,Official Code - GBCD13.txt,2217
Super Battletank,8,63E-63D-B30,Start with 99 bullets,Official Code - GBCD13.txt,2218
Super Battletank,9,15E-72D-195,Start with very little fuel,Official Code - GBCD13.txt,2219
Super Battletank,10,E0B-00C-2A9,Infinite damage,Official Code - GBCD13.txt,2220
Super Battletank,11,005-95C-3BE,Infinite ammo,Official Code - GBCD13.txt,2221
Super Battletank,12,C9D-E1D-2A9,Infinite fuel,Official Code - GBCD13.txt,2222
Super Chase H.Q.,1,010-E5A-E66 + 019-08B-E66,Start with 1 turbo boost,Official Code - GBCD16.txt,2487
Super Chase H.Q.,2,020-E5A-E66 + 029-08B-E66,Start with 2 turbo boosts,Official Code - GBCD16.txt,2488
Super Chase H.Q.,3,050-E5A-E66 + 059-08B-E66,Start with 5 turbo boosts,Official Code - GBCD16.txt,2489
Super Chase H.Q.,4,090-E5A-E66 + 099-08B-E66,Start with 9 turbo boosts,Official Code - GBCD16.txt,2490
Super Chase H.Q.,5,007-67E-19E,Infinite turbos,Official Code - GBCD16.txt,2491
Super Chase H.Q.,6,777-47E-081,Turbo boosts last half as long,Official Code - GBCD16.txt,2492
Super Chase H.Q.,7,157-47E-081,Turbo boosts are very short,Official Code - GBCD16.txt,2493
Super Chase H.Q.,8,007-14E-F79,Turbo boosts lasts as forever╤switch off to fire a turbo boost then switch back on while turbo boost is going,Official Code - GBCD16.txt,2494
Super Chase H.Q.,9,006-78E-E6E,Infinite time,Official Code - GBCD16.txt,2495
Super Chase H.Q.,10,F59-90B-2A1,Start with lots of points,Official Code - GBCD16.txt,2496
Super Hunchback ,1,003-A39-3BE,No timer,Official Code - GBCD0.txt,705
Super Hunchback ,2,006-CC9-A2C,Infinite lives,Official Code - GBCD0.txt,706
Super Hunchback ,3,057-1E9-E62,Start with 6 lives,Official Code - GBCD0.txt,707
Super Hunchback ,4,017-1E9-E62,Start with 2 lives,Official Code - GBCD0.txt,708
Super Hunchback ,5,004-789-3BA,No bell bonuses,Official Code - GBCD0.txt,709
Super Hunchback ,6,004-899-E6E,No loss of bells when Quasi dies,Official Code - GBCD0.txt,710
Super Mario Land ,1,21C-53E-4C1,Infinite lives,Official Code - GBCD0.txt,711
Super Mario Land ,2,01D-49C-E62,Start with 2 lives,Official Code - GBCD0.txt,712
Super Mario Land ,3,05D-49C-E62,Start with 6 lives,Official Code - GBCD0.txt,713
Super Mario Land ,4,09D-49C-E62,Start with 10 lives,Official Code - GBCD0.txt,714
Super Mario Land ,5,189-B3B-4CA,Fall much slower,Official Code - GBCD0.txt,715
Super Mario Land ,6,00B-8EB-E69,Stay as large Mario,Official Code - GBCD0.txt,716
Super Mario Land ,7,18A-B1E-2AA,Run thru all objects,Official Code - GBCD0.txt,717
Super Mario Land ,1,00A-17B-C49,Always have power ball,Official Code - GBCD1.txt,970
Super Mario Land ,2,008-60A-E6E,Infinite time--switch off at end of stage to go on,Official Code - GBCD1.txt,971
SUPER MARIO LAND 2: 6 GOLDEN COINS,,"Please take note: Because of the way SML 2 uses battery backup RAM, this cart will not work on some Game Genie/Game Boy combinations. There is nothing we can do about this. If you think you will not enjoy the experience of trying the codes and finding that they do not work, then please do not try. (One thing that sometimes helps is installing fresh batteries or using an adequate power supply.)",,Official Code - GBCD7.txt,1805
SUPER MARIO LAND 2: 6 GOLDEN COINS,1,023-218-E6E,Each defeated enemy worth 2,Official Code - GBCD7.txt,1806
SUPER MARIO LAND 2: 6 GOLDEN COINS,2,053-218-E6E,Each defeated enemy worth 5,Official Code - GBCD7.txt,1807
SUPER MARIO LAND 2: 6 GOLDEN COINS,3,00D-8DA-E6E,Stop timer,Official Code - GBCD7.txt,1808
SUPER MARIO LAND 2: 6 GOLDEN COINS,4,02D-8DA-E6E,Timer counts down by 2,Official Code - GBCD7.txt,1809
SUPER MARIO LAND 2: 6 GOLDEN COINS,5,002-41B-F7E,Start new game with 1 life instead of 6,Official Code - GBCD7.txt,1810
SUPER MARIO LAND 2: 6 GOLDEN COINS,6,092-41B-F7E,Start new game with 10 lives instead of 6,Official Code - GBCD7.txt,1811
SUPER MARIO LAND 2: 6 GOLDEN COINS,7,242-41B-F7E,Start new game with 25 lives instead of 6,Official Code - GBCD7.txt,1812
SUPER MARIO LAND 2: 6 GOLDEN COINS,8,492-41B-F7E,Start new game with 50 lives instead of 6,Official Code - GBCD7.txt,1813
SUPER MARIO LAND 2: 6 GOLDEN COINS,9,742-41B-F7E,Start new game with 75 lives instead of 6,Official Code - GBCD7.txt,1814
SUPER MARIO LAND 2: 6 GOLDEN COINS,10,992-41B-F7E,Start new game with 100 lives instead of 6,Official Code - GBCD7.txt,1815
SUPER MARIO LAND 2: 6 GOLDEN COINS,11,001-40C-E6E,Infinite lives,Official Code - GBCD7.txt,1816
SUPER MARIO LAND 2: 6 GOLDEN COINS,12,024-5BC-E6E,Mushroom turns you into Bunny Mario(tm),Official Code - GBCD7.txt,1817
SUPER MARIO LAND 2: 6 GOLDEN COINS,13,034-5BC-E6E,Mushroom turns you into Fire Mario(tm),Official Code - GBCD7.txt,1818
SUPER MARIO LAND 2: 6 GOLDEN COINS,14,FA1-B9C-4C1,Stay as Super Mario(tm) when hit,Official Code - GBCD7.txt,1819
SUPER MARIO LAND 2: 6 GOLDEN COINS,15,FA1-C8C-4C1,Stay as Fire or Bunny Mario when hit,Official Code - GBCD7.txt,1820
SUPER MARIO LAND 2: 6 GOLDEN COINS,16,01D-92E-E6A + 019-2BA-E6A,Each coin worth 101,Official Code - GBCD7.txt,1821
SUPER MARIO LAND 2: 6 GOLDEN COINS,17,009-22A-19A + 00D-89E-19A,Each coin worth 0,Official Code - GBCD7.txt,1822
SUPER MARIO LAND 2: 6 GOLDEN COINS,18,004-BBC-19A,Hearts (extra life) worth nothing,Official Code - GBCD7.txt,1823
SUPER MARIO LAND 2: 6 GOLDEN COINS,19,004-5F8-2AA,Play 30 coin game of chance for free,Official Code - GBCD7.txt,1824
SUPER MARIO LAND 2: 6 GOLDEN COINS,20,004-288-A2B,Play 50 coin game of chance for free,Official Code - GBCD7.txt,1825
SUPER MARIO LAND 2: 6 GOLDEN COINS,21,003-F28-E62,Play 200 coin game of chance for free,Official Code - GBCD7.txt,1826
SUPER MARIO LAND 2: 6 GOLDEN COINS,22,003-BB8-C4E + 003-BA8-80C,Play 999 coin game of chance for free,Official Code - GBCD7.txt,1827
Super Off-Road ,1,02B-87F-E66,Start with 2 credits,Official Code - GBCD1.txt,972
Super Off-Road ,2,04B-87F-E66,Start with 4 credits,Official Code - GBCD1.txt,973
Super Off-Road ,3,08B-87F-E66,Start with 8 credits,Official Code - GBCD1.txt,974
Super Off-Road ,4,FAD-A2B-4C1,Infinite money,Official Code - GBCD1.txt,975
Super Off-Road ,5,003-3AD-3BE,"Infinite tires, nitros, etc. when you buy them",Official Code - GBCD1.txt,976
Super R.C. Pro AM ,1,052-BB9-E6E,5 rounds of ammo for each star collected,Official Code - GBCD0.txt,718
Super R.C. Pro AM ,2,0A2-BB9-E6E,10 rounds of ammo for each star collected,Official Code - GBCD0.txt,719
Super R.C. Pro AM ,3,142-BB9-E6E,20 rounds of ammo for each star collected,Official Code - GBCD0.txt,720
Super R.C. Pro AM ,4,054-ECF-E6E,Start on track 5,Official Code - GBCD0.txt,721
Super R.C. Pro AM ,5,0A4-ECF-E6E,Start on track 10,Official Code - GBCD0.txt,722
Super R.C. Pro AM ,6,0F4-ECF-E6E,Start on track 15,Official Code - GBCD0.txt,723
Super R.C. Pro AM ,7,144-ECF-E6E,Start on track 20,Official Code - GBCD0.txt,724
Super R.C. Pro AM ,8,184-ECF-E6E,Start on track 24,Official Code - GBCD0.txt,725
Super R.C. Pro AM ,9,014-F4F-E6E,Start with car 1,Official Code - GBCD0.txt,726
Super R.C. Pro AM ,10,024-F4F-E6E,Start with car 2,Official Code - GBCD0.txt,727
Super R.C. Pro AM ,11,034-F4F-E6E,Start with car 3,Official Code - GBCD0.txt,728
Swamp Thing,1,205-5AF-E6B,Start with half energy,Official Code - GBCD11.txt,2009
Swamp Thing,2,105-55F-6EA,Start with 1/2 environmental meter,Official Code - GBCD11.txt,2010
Swamp Thing,3,FAF-CF9-4C1,Infinite environmental meter,Official Code - GBCD11.txt,2011
Swamp Thing,4,FA3-8FF-4C1,Infinite lives,Official Code - GBCD11.txt,2012
Swamp Thing,5,C92-85E-A28,Invincibility,Official Code - GBCD11.txt,2013
Sword of Hope ,1,001-72B-F75,Infinite hit points,Official Code - GBCD1.txt,977
Sword of Hope ,2,09A-BFD-F7E,Start with 11 dexterity points,Official Code - GBCD1.txt,978
Sword of Hope ,3,09A-C4D-F7E,12 stamina points,Official Code - GBCD1.txt,979
Sword of Hope ,4,F04-A0C-6E9,Shaman is free,Official Code - GBCD1.txt,980
Sword of Hope ,5,F0A-3CC-6E9,Forest shop is free,Official Code - GBCD1.txt,981
T2 The Arcade Game ,1,F0C-9DD-6E9,Infinite energy,Official Code - GBCD1.txt,982
T2 The Arcade Game ,2,023-46F-F7E,Start with 2 lives,Official Code - GBCD1.txt,983
T2 The Arcade Game ,3,043-46F-F7E,Start with 4 lives,Official Code - GBCD1.txt,984
T2 The Arcade Game ,4,083-46F-F7E,Start with 8 lives,Official Code - GBCD1.txt,985
T2 The Arcade Game ,5,F0C-ABD-6E9,Infinite lives,Official Code - GBCD1.txt,986
T2 The Arcade Game ,6,FA4-B8E-4C1,Infinite rockets,Official Code - GBCD1.txt,987
T2 The Arcade Game ,7,FAD-5CE-4C1,Infinite continues,Official Code - GBCD1.txt,988
Tail 'Gator ,1,00C-4BE-3BE,Infinite hit points,Official Code - GBCD0.txt,729
Tail 'Gator ,2,189-A1D-4CA,All chests reveal keys,Official Code - GBCD0.txt,730
Tail 'Gator ,3,060-C7E-E6A,Charlie has a tail strength of 6,Official Code - GBCD0.txt,731
Tail 'Gator ,4,001-D1D-3BE,Charlie keeps his tail strength,Official Code - GBCD0.txt,732
Tasmania Story ,1,015-D2F-E66,Start with 1 life,Official Code - GBCD0.txt,733
Tasmania Story ,2,055-D2F-E66,Start with 5 lives,Official Code - GBCD0.txt,734
Tasmania Story ,,* = Counter can't display this many lives,,Official Code - GBCD0.txt,735
Tasmania Story ,3,105-D2F-E66,*Start with 15 lives,Official Code - GBCD0.txt,736
Tasmania Story ,4,155-D2F-E66,*Start with 20 lives,Official Code - GBCD0.txt,737
Tasmania Story ,5,005-B3D-19E,Infinite lives,Official Code - GBCD0.txt,738
Tasmania Story ,6,016-72F-C42,Start with 1 bomb,Official Code - GBCD0.txt,739
Tasmania Story ,7,196-72F-C42,Start with 25 bombs,Official Code - GBCD0.txt,740
Tasmania Story ,8,326-72F-C42,Start with 50 bombs,Official Code - GBCD0.txt,741
Tasmania Story ,9,486-72F-C42,Start with 75 bombs,Official Code - GBCD0.txt,742
Tasmania Story ,10,006-8CD-E6E,Infinite bombs,Official Code - GBCD0.txt,743
Taz-mania,1,FAC-519-4C1,Infinite spins,Official Code - GBCD13.txt,2176
Taz-mania,2,FA7-3CC-4C1,Infinite hearts,Official Code - GBCD13.txt,2177
Taz-mania,3,00A-969-E68,Don't flash after getting hit,Official Code - GBCD13.txt,2178
Taz-mania,4,11A-969-E68,Don't flash as long after getting hit,Official Code - GBCD13.txt,2179
Taz-mania,5,F1A-969-E68,Flash longer after getting hit,Official Code - GBCD13.txt,2180
Taz-mania,6,003-658-E69,Invincible,Official Code - GBCD13.txt,2181
Taz-mania,7,017-6EF-E66,Start with 1 heart--1st life,Official Code - GBCD13.txt,2182
Taz-mania,8,057-6EF-E66,Start with 5 hearts--1st life,Official Code - GBCD13.txt,2183
Taz-mania,9,0A7-6EF-E66,Start with 10 hearts--1st life,Official Code - GBCD13.txt,2184
Taz-mania,10,FA6-AA8-4C1,Infinite time,Official Code - GBCD13.txt,2185
Taz-mania,11,3E8-408-80E + 058-418-4C2,Start timer at 58 seconds,Official Code - GBCD13.txt,2186
Taz-mania,12,3E8-408-80E + 0A8-418-4C2,Start timer at 1 min. 48 sec.,Official Code - GBCD13.txt,2187
Taz-mania,13,FAA-48D-4C1,Infinite credits,Official Code - GBCD13.txt,2188
Tecmo Bowl,,Counter only shows up to 4 downs.,,Official Code - GBCD3.txt,1314
Tecmo Bowl,1,494-D6B-F7A,Have 49 downs,Official Code - GBCD3.txt,1315
Tecmo Bowl,2,054-D6B-F7A,Have 5 downs,Official Code - GBCD3.txt,1316
Tecmo Bowl,3,084-EFB-E6E,8 min. 30 sec. per quarter,Official Code - GBCD3.txt,1317
Tecmo Bowl,4,064-EFB-E6E,6 min. 30 sec. per quarter,Official Code - GBCD3.txt,1318
Tecmo Bowl,5,014-EFB-E6E,1 min. 30 sec. per quarter,Official Code - GBCD3.txt,1319
Tecmo Bowl,6,00D-C9A-3BE,Infinite time,Official Code - GBCD3.txt,1320
Teenage Mutant Ninja Turtles II: Back From The Sewers ,1,001-B6B-3BE,Infinite energy,Official Code - GBCD0.txt,744
Teenage Mutant Ninja Turtles II: Back From The Sewers ,2,033-65E-D5A,Start with 3 energy points,Official Code - GBCD0.txt,745
Teenage Mutant Ninja Turtles II: Back From The Sewers ,3,063-65E-D5A,Start with 6 energy points,Official Code - GBCD0.txt,746
Teenage Mutant Ninja Turtles II: Back From The Sewers ,4,093-65E-D5A,Start with 9 energy points,Official Code - GBCD0.txt,747
Teenage Mutant Ninja Turtles II: Back From The Sewers ,5,3E3-8AE-6EA + 013-8BE-E66,Start on act 2,Official Code - GBCD0.txt,748
Teenage Mutant Ninja Turtles II: Back From The Sewers ,6,3E3-8AE-6EA + 023-8BE-E66,Start on act 3,Official Code - GBCD0.txt,749
Teenage Mutant Ninja Turtles II: Back From The Sewers ,7,3E3-8AE-6EA + 033-8BE-E66,Start on act 4,Official Code - GBCD0.txt,750
Teenage Mutant Ninja Turtles II: Back From The Sewers ,8,3E3-8AE-6EA + 043-8BE-E66,Start on act 5,Official Code - GBCD0.txt,751
Teenage Mutant Ninja Turtles II: Back From The Sewers ,9,3E3-8AE-6EA + 053-8BE-E66,Start on act 6,Official Code - GBCD0.txt,752
Teenage Mutant Ninja Turtles II: Back From The Sewers ,10,0E8-BD8-802 + 018-BE8-D57,Pizza increases energy by only 1,Official Code - GBCD0.txt,753
Teenage Mutant Ninja Turtles II: Back From The Sewers ,11,0E8-BD8-802 + 068-BE8-D57,Pizza increases energy by 6,Official Code - GBCD0.txt,754
Teenage Mutant Ninja Turtles II: Back From The Sewers ,12,0E8-BD8-802 + 098-BE8-D57,Pizza increases energy by 9,Official Code - GBCD0.txt,755
Teenage Mutant Ninja Turtles II: Back From The Sewers ,13,0E8-BD8-802 + 0C8-BE8-D57,Pizza completely restores energy,Official Code - GBCD0.txt,756
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,1,017-B6F-E6A,Turtles(tm) never get captured,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2536
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,,*=After 1st Turtle,,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2537
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,2,027-AAF-C4A,*Start with 2 energy units,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2538
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,3,047-AAF-C4A,*Start with 4 energy units,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2539
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,4,067-AAF-C4A,*Start with 6 energy units,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2540
Tennis,1,001-DAD-3BA,Neither player scores points--switch off to score,Official Code - GBCD3.txt,1321
Tennis,2,010-9CD-F76,1 game needed to win set,Official Code - GBCD3.txt,1322
Tennis,3,020-9CD-F76,2 games needed to win set,Official Code - GBCD3.txt,1323
Tennis,4,030-9CD-F76,3 games needed to win set,Official Code - GBCD3.txt,1324
Tennis,5,040-9CD-F76,4 games needed to win set,Official Code - GBCD3.txt,1325
Tennis,6,011-9AD-E66,1st point takes you to 40 points,Official Code - GBCD3.txt,1326
Tennis,7,021-9AD-E66,2nd point takes you to 40 points,Official Code - GBCD3.txt,1327
Tennis,8,000-99D-3BA + E00-74D-6E5 + E00-7ED-6E5,Neither player can win game,Official Code - GBCD3.txt,1328
TERMINATOR 2: JUDGMENT DAY,1,70E-59D-6E9,Start with 1/2 energy,Official Code - GBCD9.txt,1911
TERMINATOR 2: JUDGMENT DAY,2,C95-00E-4C1,Almost infinite energy,Official Code - GBCD9.txt,1912
TERMINATOR 2: JUDGMENT DAY,3,001-03B-19E,Infinite time in reprogramming stage,Official Code - GBCD9.txt,1913
TERMINATOR 2: JUDGMENT DAY,4,148-54B-4CA,20 shots kill end of level 1 boss,Official Code - GBCD9.txt,1914
TERMINATOR 2: JUDGMENT DAY,5,0A8-54B-4CA,10 shots kill end of level 1 boss,Official Code - GBCD9.txt,1915
TERMINATOR 2: JUDGMENT DAY,6,058-54B-4CA,5 shots kill end of level 1 boss,Official Code - GBCD9.txt,1916
Tetris ,1,01A-8BE-7FE,Need 1 line to finish game B,Official Code - GBCD0.txt,757
Tetris ,2,10A-8BE-7FE,Need 10 lines to finish game B,Official Code - GBCD0.txt,758
Tetris ,,2-player codes:,,Official Code - GBCD0.txt,759
Tetris ,3,00C-83F-197,Immunity from other player's Tetrises,Official Code - GBCD0.txt,760
Tetris ,4,3EC-86F-2AA + 04C-87F-7F0,"When the other player gets a double or better, player with Game Genie gets 4 lines added to his screen (makes game more difficult for that player)",Official Code - GBCD0.txt,761
Tetris ,1,CEC-30E-C45,Keep stack displayed while paused,Official Code - GBCD1.txt,991
Tetris ,2,D9C-53E-D5D,Keep current and next pieces displayed while paused,Official Code - GBCD1.txt,992
Tetris ,,"*=Codes are switchable; switch on when you need the piece of your choice. Pieces are numbered 1 to 7, so write down which number stands for which piece",,Official Code - GBCD1.txt,993
Tetris ,3,000-63D-6E9 + 3E0-64D-5D0 + 000-65D-087,*Only piece 1 will appear,Official Code - GBCD1.txt,994
Tetris ,4,000-63D-6E9 + 3E0-64D-5D0 + 040-65D-087,*Only piece 2 will appear,Official Code - GBCD1.txt,995
Tetris ,5,000-63D-6E9 + 3E0-64D-5D0 + 080-65D-087,*Only piece 3 will appear,Official Code - GBCD1.txt,996
Tetris ,6,000-63D-6E9 + 3E0-64D-5D0 + 0C0-65D-087,*Only piece 4 will appear,Official Code - GBCD1.txt,997
Tetris ,7,000-63D-6E9 + 3E0-64D-5D0 + 100-65D-087,*Only piece 5 will appear,Official Code - GBCD1.txt,998
Tetris ,8,000-63D-6E9 + 3E0-64D-5D0 + 140-65D-087,*Only piece 6 will appear,Official Code - GBCD1.txt,999
Tetris ,9,000-63D-6E9 + 3E0-64D-5D0 + 180-65D-087,*Only piece 7 will appear,Official Code - GBCD1.txt,1000
Tetris 2,1,C98-E9A-081,No next piece screen,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1761
Tetris 2,2,10D-649-F71 + 00D-629-081 + 3ED-639-B30,Blocks come down fast,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1762
Tetris 2,3,70D-649-F71 + 00D-629-081 + 3ED-639-B30,Blocks come down very fast,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1763
Tetris 2,4,20D-649-F71 + 00D-629-081 + 3ED-639-B30,Blocks come down super fast,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1764
Tetris 2,5,00A-4BA-A29,Can select round above 30 on options screen,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1765
Tetris 2,6,FA8-CB8-4C1,"In versus mode, no blocks added to top of screen","Official Code - GBCD5.txt (VOL. 2, NO. 1)",1766
The Adventures of Rocky and Bullwinkle,1,001-5CA-E62,Start with 1 life,Official Code - GBCD11.txt,1928
The Adventures of Rocky and Bullwinkle,2,091-5CA-E62,Start with 10 lives,Official Code - GBCD11.txt,1929
The Adventures of Rocky and Bullwinkle,3,0E1-5CA-E62,Start with 15 lives,Official Code - GBCD11.txt,1930
The Adventures of Rocky and Bullwinkle,4,001-61A-E66,Start with 1 mooseberry--1st life,Official Code - GBCD11.txt,1931
The Adventures of Rocky and Bullwinkle,5,041-61A-E66,Start with 5 mooseberries--1st life,Official Code - GBCD11.txt,1932
The Adventures of Rocky and Bullwinkle,6,091-61A-E66,Start with 10 mooseberries--1st life,Official Code - GBCD11.txt,1933
The Adventures of Rocky and Bullwinkle,7,004-BCE-E66,Start with 1 mooseberry--2nd life,Official Code - GBCD11.txt,1934
The Adventures of Rocky and Bullwinkle,8,044-BCE-E66,Start with 5 mooseberries--2nd life,Official Code - GBCD11.txt,1935
The Adventures of Rocky and Bullwinkle,9,094-BCE-E66,Start with 10 mooseberries--2nd life,Official Code - GBCD11.txt,1936
The Adventures of Rocky and Bullwinkle,10,FA4-96E-4C1,Infinite energy,Official Code - GBCD11.txt,1937
The Adventures of Rocky and Bullwinkle,11,014-53E-08B,1 hit and you die,Official Code - GBCD11.txt,1938
The Adventures of Rocky and Bullwinkle,12,FA4-28E-4C1,1 hit and you're invincible,Official Code - GBCD11.txt,1939
The Adventures of Rocky and Bullwinkle,13,C94-4CE-E69,Invincibility,Official Code - GBCD11.txt,1940
The Empire Strikes Back,1,00E-A1F-19E,Infinite continues,Official Code - GBCD11.txt,1982
The Empire Strikes Back,2,011-D7F-E6A + 001-CFF-5D4,Start with all force abilities in inventory--still need to get force power to activate,Official Code - GBCD11.txt,1983
The Empire Strikes Back,3,011-D7F-E6A + 001-CFF-5D4,Infinite energy--Tautan,Official Code - GBCD11.txt,1984
The Empire Strikes Back,4,011-D7F-E6A + 001-CFF-5D4,Infinite energy--Luke,Official Code - GBCD11.txt,1985
The Flash ,1,015-9CF-E66,Start with 1 life,Official Code - GBCD1.txt,908
The Flash ,2,065-9CF-E66,Start with 6 lives,Official Code - GBCD1.txt,909
The Flash ,3,4C5-A1F-D54,Start with 1/2 surge power,Official Code - GBCD1.txt,910
The Flash ,4,245-A6F-C4B,Start with 1/2 energy,Official Code - GBCD1.txt,911
The Flash ,5,003-A8F-E69,Infinite lives,Official Code - GBCD1.txt,912
The Flash ,6,00A-85F-E6D,Infinite energy--except against exploding bombs,Official Code - GBCD1.txt,913
The Flash ,7,00D-B6C-3BE,Infinite time--switch off at end of each stage to go on,Official Code - GBCD1.txt,914
The Incredible Crash Dummies ,1,022-A9F-F7E,Start with 2 lives,Official Code - GBCD1.txt,926
The Incredible Crash Dummies ,2,042-A9F-F7E,Start with 4 lives,Official Code - GBCD1.txt,927
The Incredible Crash Dummies ,3,082-A9F-F7E,Start with 8 lives,Official Code - GBCD1.txt,928
The Incredible Crash Dummies ,4,001-3EC-E6E,Infinite time,Official Code - GBCD1.txt,929
The Incredible Crash Dummies ,5,021-3E6-E6E,Faster timer,Official Code - GBCD1.txt,930
The Incredible Crash Dummies ,6,00B-00A-195,Don't lose money when you go through fire,Official Code - GBCD1.txt,931
The Incredible Crash Dummies ,7,851-49C-E64,More cash for each hit,Official Code - GBCD1.txt,932
The Legend of Zelda Link's Awakening,1,FA0-999-4C1,Infinite energy,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1411
The Legend of Zelda Link's Awakening,2,09C-56B-E6E + 09C-74A-E6E,"All items you get start at max power--when you get an item, you must have a space open (either A or B)","Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1412
The Legend of Zelda Link's Awakening,3,054-EE9-E6E,Get 5 rupees for each single rupee,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1413
The Legend of Zelda Link's Awakening,4,324-EE9-E6E,Get 50 rupees for each single rupee,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1414
The Legend of Zelda Link's Awakening,5,FF4-EE9-E6E,Get 255 rupees for each single rupee,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1415
The Legend of Zelda Link's Awakening,6,FAF-BDA-4C1 + FAF-B2A-4C1,Infinite rupees (rupees aren't deducted for purchases you can afford),"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1416
The Little Mermaid,5,017-F1F-E66,Start with 2 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1635
The Little Mermaid,6,057-F1F-E66,Start with 6 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1636
The Little Mermaid,7,097-F1F-E66,Start with 10 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1637
The Little Mermaid,1,018-96F-E66,Start with only 1 heart,Official Code - GBCD8.txt,1872
The Little Mermaid,2,058-96F-E66,Start with 5 hearts,Official Code - GBCD8.txt,1873
The Little Mermaid,3,088-96F-E66,Start with 8 hearts (only shows 5),Official Code - GBCD8.txt,1874
The Little Mermaid,4,C98-22E-3BE,Infinite energy,Official Code - GBCD8.txt,1875
The Little Mermaid,5,007-F1F-E66,Start with 1 life,Official Code - GBCD8.txt,1876
The Little Mermaid,6,047-F1F-E66,Start with 5 lives,Official Code - GBCD8.txt,1877
The Little Mermaid,7,087-F1F-E66,Start with 9 lives,Official Code - GBCD8.txt,1878
The Little Mermaid,8,00C-79F-3BE,Infinite lives,Official Code - GBCD8.txt,1879
The Little Mermaid,9,018-07F-195,Start on level 2,Official Code - GBCD8.txt,1880
The Little Mermaid,10,028-07F-195,Start on level 3,Official Code - GBCD8.txt,1881
The Little Mermaid,11,038-07F-195,Start on level 4,Official Code - GBCD8.txt,1882
The Little Mermaid,12,048-07F-195,Start on level 5,Official Code - GBCD8.txt,1883
The Little Mermaid,13,058-07F-195,Start on level 6,Official Code - GBCD8.txt,1884
The Little Mermaid,14,068-07F-195,See end-of-game credits,Official Code - GBCD8.txt,1885
The Pagemaster,1,000-95B-19A,Don't flash at all when you start a new stage,Official Code - GBCD14.txt,2332
The Pagemaster,2,FF0-95B-19A,Flash longer when you start a new stage,Official Code - GBCD14.txt,2333
The Pagemaster,3,008-36B-19E,Invincible,Official Code - GBCD14.txt,2334
