Game,#,Key in…,Effect…,Code Source,Original Order
Taz-Mania, 25,CB4T-E6AN,120 seconds of invincibility when star is eaten  ,The Big Book of Game Genie Codes,9201
Taz-Mania, 26,G2LT-JAF0,2 seconds of invincibility after injury,The Big Book of Game Genie Codes,9202
Taz-Mania, 27,4JLT-JAF0,7 seconds of invincibility after injury,The Big Book of Game Genie Codes,9203
Taz-Mania, 28,FTLT-JCF0,10 seconds of invincibility after injury,The Big Book of Game Genie Codes,9204
Taz-Mania, 29,2JLT-JCF0,15 seconds of invincibility after injury,The Big Book of Game Genie Codes,9205
Taz-Mania, 30,MALT-JEF0,20 seconds of invincibility after injury,The Big Book of Game Genie Codes,9206
Taz-Mania, 31,AKAA-GA7G,Infinite invincibility after star or injury,The Big Book of Game Genie Codes,9207
Taz-Mania, 32,AB4A-FA8A,Each photo 1 worth 0 extra lives,The Big Book of Game Genie Codes,9208
Taz-Mania, 33,AK4A-FA8A,Each photo 1 worth 2 extra lives,The Big Book of Game Genie Codes,9209
Taz-Mania, 34,AP4A-FA8A,Each photo 1 worth 3 extra lives,The Big Book of Game Genie Codes,9210
Taz-Mania, 35,AZ4A-FA8A,Each photo 1 worth 5 extra lives,The Big Book of Game Genie Codes,9211
Taz-Mania, 36,CB4A-FA8A,Each photo 1 worth 10 extra lives,The Big Book of Game Genie Codes,9212
Taz-Mania, 37,AK4A-EA9R,Each photo 3 worth 0 continues,The Big Book of Game Genie Codes,9213
Taz-Mania, 38,PZ4A-FJ1R,Each photo 3 worth 2 continues,The Big Book of Game Genie Codes,9214
Taz-Mania, 39,PZ4A-FN1R,Each photo 3 worth 3 continues,The Big Book of Game Genie Codes,9215
Taz-Mania, 40,PZ4A-FT1R,Each photo 3 worth 4 continues,The Big Book of Game Genie Codes,9216
Taz-Mania, 41,PZ4A-FY1R,Each photo 3 worth 5 continues,The Big Book of Game Genie Codes,9217
Taz-Mania, 42,PZ4A-F21R,Each photo 3 worth 6 continues,The Big Book of Game Genie Codes,9218
Taz-Mania, 43,PZ4A-F61R,Each photo 3 worth 7 continues,The Big Book of Game Genie Codes,9219
Taz-Mania, 44,PZ4A-FA1R,Each photo 3 worth 8 continues,The Big Book of Game Genie Codes,9220
Taz-Mania,,Code 45 can be mixed with Codes 37 thru 44 to change the number of extra lives a photo 3 is worth.,,The Big Book of Game Genie Codes,9221
Taz-Mania, 45,MA4A-FF1T,Each photo 3 worth 1 extra life,The Big Book of Game Genie Codes,9222
Taz-Mania, 46,AK4A-EA6J,Each food worth 0% health,The Big Book of Game Genie Codes,9223
Taz-Mania, 47,FZ4A-FEYJ,Each food worth 8% health,The Big Book of Game Genie Codes,9224
Taz-Mania, 48,FZ4A-FJYJ,Each food worth 16% health,The Big Book of Game Genie Codes,9225
Taz-Mania, 49,FZ4A-FTYJ,Each food worth 33% health,The Big Book of Game Genie Codes,9226
Taz-Mania, 50,FZ4A-FYYJ,Each food worth 42% health,The Big Book of Game Genie Codes,9227
Taz-Mania, 51,FZ4A-F2YJ,Each food worth 50% health,The Big Book of Game Genie Codes,9228
Taz-Mania, 52,FZ4A-F6YJ,Each food worth 58% health,The Big Book of Game Genie Codes,9229
Taz-Mania, 53,FZ4A-FAYJ,Each food worth 67% health,The Big Book of Game Genie Codes,9230
Taz-Mania, 54,RF4A-E6YW,Each food worth 100% health,The Big Book of Game Genie Codes,9231
Techno Clash,   1,R04T-66TT,MASTER CODE - MUST BE ENTERED,The Big Book of Game Genie Codes,9232
Techno Clash,   2,ACNT-AAF6,Almost invincible,The Big Book of Game Genie Codes,9233
Techno Clash,   3,WB4T-AABE,Start with 3x normal energy,The Big Book of Game Genie Codes,9234
Techno Clash,   4,DB4T-AABE,Start with 1/2x normal energy,The Big Book of Game Genie Codes,9235
Techno Clash,   5,NCHT-GAG4,Getting magic life shard increases life meter to maximum  ,The Big Book of Game Genie Codes,9236
Techno Clash,   6,ACHT-GAG4,Getting magic life shard does not increase life meter,The Big Book of Game Genie Codes,9237
Techno Clash,   7,AM2T-CA94,Faarg and Chaaz are nearly invincible,The Big Book of Game Genie Codes,9238
Techno Clash,   8,AM0A-CA62,Infinite bullets for Faarg and flames for Chazz,The Big Book of Game Genie Codes,9239
Techno Clash,   9,AM0A-CA6W  ,Infinite rockets for Faarg and fireballs for Chazz,The Big Book of Game Genie Codes,9240
Techno Clash, 10,ALWT-GA76,Infinite continues,The Big Book of Game Genie Codes,9241
Techno Clash, 11,BJMA-CACT,Start with 10 continues,The Big Book of Game Genie Codes,9242
Techno Clash, 12,BCRT-AA68,Infinite basic spells,The Big Book of Game Genie Codes,9243
Techno Clash, 13,CV6A-AAFJ,Start with 20 basic spells,The Big Book of Game Genie Codes,9244
Techno Clash, 14,DCWA-AA9E,Infinite lightning spells,The Big Book of Game Genie Codes,9245
Techno Clash, 15,CV6A-AAEE,Start with 20 lightning spells,The Big Book of Game Genie Codes,9246
Techno Clash, 16,DCWT-AA44,Infinite super spells,The Big Book of Game Genie Codes,9247
Techno Clash, 17,CV6A-AAE6,Start with 20 super spells,The Big Book of Game Genie Codes,9248
Techno Clash, 18,DCYT-AA2R,Infinite angle spells,The Big Book of Game Genie Codes,9249
Techno Clash, 19,CV6A-AAFA,Start with 20 angle spells,The Big Book of Game Genie Codes,9250
Techno Clash, 20,DCVA-AA8J,Infinite time bomb spells,The Big Book of Game Genie Codes,9251
Techno Clash, 21,CV6A-AAEJ,Start with 20 time bomb spells,The Big Book of Game Genie Codes,9252
Techno Clash, 22,AGZT-AAGE,Always get hurt from bombs' explosions,The Big Book of Game Genie Codes,9253
Techno Clash, 23,AWZT-AAGE,Time bombs go off after about 1 second,The Big Book of Game Genie Codes,9254
Techno Clash, 24,GCZT-AAGE,Time bombs go off after about 10 seconds,The Big Book of Game Genie Codes,9255
Techno Clash, 25,DCZA-AA8G,Infinite mondo major spells,The Big Book of Game Genie Codes,9256
Techno Clash, 26,CV6A-AAD6,Start with 20 mondo major spells,The Big Book of Game Genie Codes,9257
Techno Clash, 27,DCVT-AA7T,Infinite hold spells,The Big Book of Game Genie Codes,9258
Techno Clash, 28,CV6A-AAD2,Start with 20 hold spells,The Big Book of Game Genie Codes,9259
Techno Clash, 29,DCXT-AA7R,Infinite wide spells,The Big Book of Game Genie Codes,9260
Techno Clash, 30,CV6A-AAFE,Start with 20 wide spells,The Big Book of Game Genie Codes,9261
Techno Clash, 31,CV6A-AAE2,Start with 20 death spells,The Big Book of Game Genie Codes,9262
Techno Clash, 32,NP6A-AAEN,Start with 99 heal spells,The Big Book of Game Genie Codes,9263
Techno Clash, 33,CV6A-AAEN,Start with 20 heal spells,The Big Book of Game Genie Codes,9264
Techno Clash, 34,DCVT-AA2G,Infinite levitate spells,The Big Book of Game Genie Codes,9265
Techno Clash, 35,CV6A-AAEA,Start with 20 levitate spells,The Big Book of Game Genie Codes,9266
Techno Clash, 36,BCVT-AADJ,Levitation lasts about 2 seconds,The Big Book of Game Genie Codes,9267
Techno Clash, 37,ECVT-AADJ,Levitation lasts about 8 seconds,The Big Book of Game Genie Codes,9268
Techno Clash, 38,6CVT-AADJ,Levitation lasts about 60 seconds,The Big Book of Game Genie Codes,9269
Techno Clash, 39,BCRT-AA26,Infinite teleport spells,The Big Book of Game Genie Codes,9270
Techno Clash, 40,CV6A-AAEY,Start with 20 teleport spells,The Big Book of Game Genie Codes,9271
Techno Clash, 41,ALRT-AA3W,Infinite invulnerable spells,The Big Book of Game Genie Codes,9272
Techno Clash, 42,CV6A-AAFT,Start with 20 invulnerable spells,The Big Book of Game Genie Codes,9273
Techno Clash, 43,T4RT-AACA,Invulnerability lasts about 4 seconds,The Big Book of Game Genie Codes,9274
Techno Clash, 44,BCRT-AA82,Invulnerability lasts until level is completed,The Big Book of Game Genie Codes,9275
Technocop,   1,DJBT-AA4A,MASTER CODE--MUST BE ENTERED  ,The Big Book of Game Genie Codes,9276
Technocop,   2,G56T-EA6L,Invincibility,The Big Book of Game Genie Codes,9277
Technocop,   3,BM0T-EA4L,Infinite stamina,The Big Book of Game Genie Codes,9278
Technocop,   4,MM7A-EA28,Stop timer--except on car sequences,The Big Book of Game Genie Codes,9279
Technocop,   5,A31T-EA44,Car never damages when crashed,The Big Book of Game Genie Codes,9280
Technocop,   6,CV1T-EAC6,Car crash does twice as much damage,The Big Book of Game Genie Codes,9281
Technocop,   7,SH6T-FJW2,Stamina replenishes faster,The Big Book of Game Genie Codes,9282
Technocop,   8,EX2A-EA9A,Gun never requires reload,The Big Book of Game Genie Codes,9283
Technocop,   9,AE1A-GAF0 + AJ1A-GAF8,Start on stage 2,The Big Book of Game Genie Codes,9284
Technocop, 10,AJ1A-GAF0 + AN1A-GAF8,Start on stage 3,The Big Book of Game Genie Codes,9285
Technocop, 11,AN1A-GAF0 + AT1A-GAF8  ,Start on stage 4,The Big Book of Game Genie Codes,9286
Technocop, 12,AT1A-GAF0 + AY1A-GAF8,Start on stage 5,The Big Book of Game Genie Codes,9287
Technocop, 13,AY1A-GAF0 + A21A-GAF8,Start on stage 6,The Big Book of Game Genie Codes,9288
Technocop, 14,A21A-GAF0 + A61A-GAF8,Start on stage 7,The Big Book of Game Genie Codes,9289
Technocop, 15,A61A-GAF0 + BA1A-GAF8,Start on stage 8,The Big Book of Game Genie Codes,9290
Technocop, 16,BA1A-GAF0 + BE1A-GAF8,Start on stage 9,The Big Book of Game Genie Codes,9291
Technocop, 17,BE1A-GAF0 + BJ1A-GAF8,Start on stage 10,The Big Book of Game Genie Codes,9292
Technocop, 18,BJ1A-GAF0 + BN1A-GAF8,Start on stage 11,The Big Book of Game Genie Codes,9293
Tecmo Super Bowl,,NOTE: CODES WORK IN PRESEASON AND PRO BOWL MODES ONLY.,,The Big Book of Game Genie Codes,9294
Tecmo Super Bowl,,SAFETY CODES DON'T WORK ON PUNT RETURNS.,,The Big Book of Game Genie Codes,9295
Tecmo Super Bowl,   1,AAGT-FA2G,Touchdowns for player 1 worth 0 pts.,The Big Book of Game Genie Codes,9296
Tecmo Super Bowl,   2,ANGT-FA2G,Touchdowns for player 1 worth 3 pts.,The Big Book of Game Genie Codes,9297
Tecmo Super Bowl,   3,AYGT-FA2G,Touchdowns for player 1 worth 5 pts.,The Big Book of Game Genie Codes,9298
Tecmo Super Bowl,   4,BEGT-FA2G,Touchdowns for player 1 worth 9 pts.,The Big Book of Game Genie Codes,9299
Tecmo Super Bowl,   5,AAHA-FA74,Extra pts. for player 1 worth 0 pts.,The Big Book of Game Genie Codes,9300
Tecmo Super Bowl,   6,ANHA-FA74,Extra pts. for player 1 worth 3 pts.,The Big Book of Game Genie Codes,9301
Tecmo Super Bowl,   7,AYHA-FA74,Extra pts. for player 1 worth 5 pts.,The Big Book of Game Genie Codes,9302
Tecmo Super Bowl,   8,BEHA-FA74,Extra pts. for player 1 worth 9 pts.,The Big Book of Game Genie Codes,9303
Tecmo Super Bowl,   9,AAFA-EAF6,Field goals for player 1 worth 0 pts.,The Big Book of Game Genie Codes,9304
Tecmo Super Bowl, 10,AEFA-EAF6,Field goals for player 1 worth 1 pt.,The Big Book of Game Genie Codes,9305
Tecmo Super Bowl, 11,AYFA-EAF6,Field goals for player 1 worth 5 pts.,The Big Book of Game Genie Codes,9306
Tecmo Super Bowl, 12,BEFA-EAF6,Field goals for player 1 worth 9 pts.,The Big Book of Game Genie Codes,9307
Tecmo Super Bowl, 13,AARA-FA42,Safeties for player 1 worth 0 pts.,The Big Book of Game Genie Codes,9308
Tecmo Super Bowl, 14,AYRA-FA42,Safeties for player 1 worth 5 pts.,The Big Book of Game Genie Codes,9309
Tecmo Super Bowl, 15,BERA-FA42,Safeties for player 1 worth 9 pts.,The Big Book of Game Genie Codes,9310
Tecmo Super Bowl, 16,AARA-FA7J,Touchdowns for player 2 worth 0 pts.,The Big Book of Game Genie Codes,9311
Tecmo Super Bowl, 17,ANRA-FA7J,Touchdowns for player 2 worth 3 pts.,The Big Book of Game Genie Codes,9312
Tecmo Super Bowl, 18,AYRA-FA7J,Touchdowns for player 2 worth 5 pts.,The Big Book of Game Genie Codes,9313
Tecmo Super Bowl, 19,BERA-FA7J,Touchdowns for player 2 worth 9 pts.,The Big Book of Game Genie Codes,9314
Tecmo Super Bowl, 20,AASA-FA5L,Extra pts. for player 2 worth 0 pts.,The Big Book of Game Genie Codes,9315
Tecmo Super Bowl, 21,ANSA-FA5L,Extra pts. for player 2 worth 3 pts.,The Big Book of Game Genie Codes,9316
Tecmo Super Bowl, 22,AYSA-FA5L,Extra pts. for player 2 worth 5 pts.,The Big Book of Game Genie Codes,9317
Tecmo Super Bowl, 23,BESA-FA5L,Extra pts. for player 2 worth 9 pts.,The Big Book of Game Genie Codes,9318
Tecmo Super Bowl, 24,AAPA-FA5E,Field goals for player 2 worth 0 pts.,The Big Book of Game Genie Codes,9319
Tecmo Super Bowl, 25,AEPA-FA5E,Field goals for player 2 worth 1 pt.,The Big Book of Game Genie Codes,9320
Tecmo Super Bowl, 26,AYPA-FA5E,Field goals for player 2 worth 5 pts.,The Big Book of Game Genie Codes,9321
Tecmo Super Bowl, 27,BEPA-FA5E,Field goals for player 2 worth 9 pts.,The Big Book of Game Genie Codes,9322
Tecmo Super Bowl, 28,AADA-EAH2,Safeties for player 2 worth 0 pts.,The Big Book of Game Genie Codes,9323
Tecmo Super Bowl, 29,AYDA-EAH2,Safeties for player 2 worth 5 pts.,The Big Book of Game Genie Codes,9324
Tecmo Super Bowl, 30,BEDA-EAH2,Safeties for player 2 worth 9 pts.,The Big Book of Game Genie Codes,9325
Tecmo Super Bowl, 31,AAVA-CAE6,Player 1 gets 0 timeouts for the first half,The Big Book of Game Genie Codes,9326
Tecmo Super Bowl, 32,BEVA-CAE6,Player 1 gets 9 timeouts for the first half,The Big Book of Game Genie Codes,9327
Tecmo Super Bowl, 33,AAWA-CAB2,Player 1 gets 0 timeouts for the second half,The Big Book of Game Genie Codes,9328
Tecmo Super Bowl, 34,BEWA-CAB2,Player 1 gets 9 timeouts for the second half,The Big Book of Game Genie Codes,9329
Tecmo Super Bowl, 35,AAVA-CAFE,Player 2 gets 0 timeouts for the first half,The Big Book of Game Genie Codes,9330
Tecmo Super Bowl, 36,BEVA-CAFE,Player 2 gets 9 timeouts for the first half,The Big Book of Game Genie Codes,9331
Tecmo Super Bowl, 37,AAWA-CACA,Player 2 gets 0 timeouts for the second half,The Big Book of Game Genie Codes,9332
Tecmo Super Bowl, 38,BEWA-CACA,Player 2 gets 9 timeouts for the second half,The Big Book of Game Genie Codes,9333
Tecmo Super Bowl, 39,A2WA-CA30,Player 1's timeouts not reset at halftime,The Big Book of Game Genie Codes,9334
Tecmo Super Bowl, 40,A2WA-CA38,Player 2's timeouts not reset at halftime,The Big Book of Game Genie Codes,9335
Tecmo Super Bowl, 41,B2WA-CA30,Neither player's timeouts reset at halftime,The Big Book of Game Genie Codes,9336
Tecmo Super Bowl, 42,A2YA-CA7T,Clock stops after each play,The Big Book of Game Genie Codes,9337
Tecmo Super Bowl, 43,AEAC-AAA4,Quarters in pre-season games are 1 min.,The Big Book of Game Genie Codes,9338
Tecmo Super Bowl, 44,ANAC-AAA4,Quarters in pre-season games are 3 mins.,The Big Book of Game Genie Codes,9339
Tecmo Super Bowl, 45,CAAC-AAA4,Quarters in pre-season games are 10 mins.,The Big Book of Game Genie Codes,9340
Tecmo Super Bowl, 46,CYAC-AAA4,Quarters in pre-season games are 15 mins.,The Big Book of Game Genie Codes,9341
Tecmo Super Bowl, 47,GAAC-AAA4,Quarters in pre-season games are 30 mins.,The Big Book of Game Genie Codes,9342
Tecmo Super Bowl, 48,AEAC-B928,Quarters in pro-bowl games are 1 min.,The Big Book of Game Genie Codes,9343
Tecmo Super Bowl, 49,ANAC-B928,Quarters in pro-bowl games are 3 mins.,The Big Book of Game Genie Codes,9344
Tecmo Super Bowl, 50,CAAC-B928,Quarters in pro-bowl games are 10 mins.,The Big Book of Game Genie Codes,9345
Tecmo Super Bowl, 51,CYAC-B928,Quarters in pro-bowl games are 15 mins.,The Big Book of Game Genie Codes,9346
Tecmo Super Bowl, 52,GAAC-B928,Quarters in pro-bowl games are 30 mins.,The Big Book of Game Genie Codes,9347
Tecmo Super Bowl, 53,AEYA-EAGR,1 play to get a 1st down,The Big Book of Game Genie Codes,9348
Tecmo Super Bowl, 54,AJYA-EAGR,2 plays to get a 1st down,The Big Book of Game Genie Codes,9349
Tecmo Super Bowl, 55,A6YA-EAGR,7 plays to get a 1st down--choose not to punt on 4th down,The Big Book of Game Genie Codes,9350
Tecmo Super Bowl, 56,ATYA-EA8G,Always 1st down,The Big Book of Game Genie Codes,9351
Teenage Mutant Ninja Turtles - The HyperStone Heist,   1,RFWA-C6VA + 9VWA-DGKC + ABWA-CABE,Player 1 starts with 1 life instead of 3,The Big Book of Game Genie Codes,9484
Teenage Mutant Ninja Turtles - The HyperStone Heist,   2,RFWA-C6VA + 9VWA-DGKC + BFWA-CABE,Player 1 starts with 10 lives,The Big Book of Game Genie Codes,9485
Teenage Mutant Ninja Turtles - The HyperStone Heist,   3,RFWA-C6VA + 9VWA-DGKC + EVWA-CABE,Player 1 starts with 25 lives,The Big Book of Game Genie Codes,9486
Teenage Mutant Ninja Turtles - The HyperStone Heist,   4,RFWA-C6VA + 9VWA-DGKC + KFWA-CABE,Player 1 starts with 50 lives,The Big Book of Game Genie Codes,9487
Teenage Mutant Ninja Turtles - The HyperStone Heist,   5,RFWA-C6VA + 9VWA-DGKC + RVWA-CABE,Player 1 starts with 75 lives,The Big Book of Game Genie Codes,9488
Teenage Mutant Ninja Turtles - The HyperStone Heist,   6,RFWA-C6VA + 9VWA-DGKC + XFWA-CABE,Player 1 starts with 100 lives,The Big Book of Game Genie Codes,9489
Teenage Mutant Ninja Turtles - The HyperStone Heist,   7,RFWA-C6VL + 9VWA-DGKN + ABWA-CABR,Player 2 starts with 1 life instead of 3,The Big Book of Game Genie Codes,9490
Teenage Mutant Ninja Turtles - The HyperStone Heist,   8,RFWA-C6VL + 9VWA-DGKN + BFWA-CABR,Player 2 starts with 10 lives,The Big Book of Game Genie Codes,9491
Teenage Mutant Ninja Turtles - The HyperStone Heist,   9,RFWA-C6VL + 9VWA-DGKN + EVWA-CABR,Player 2 starts with 25 lives,The Big Book of Game Genie Codes,9492
Teenage Mutant Ninja Turtles - The HyperStone Heist, 10,RFWA-C6VL + 9VWA-DGKN + KFWA-CABR,Player 2 starts with 50 lives,The Big Book of Game Genie Codes,9493
Teenage Mutant Ninja Turtles - The HyperStone Heist, 11,RFWA-C6VL + 9VWA-DGKN + RVWA-CABR,Player 2 starts with 75 lives,The Big Book of Game Genie Codes,9494
Teenage Mutant Ninja Turtles - The HyperStone Heist, 12,RFWA-C6VL + 9VWA-DGKN + XFWA-CABR,Player 2 starts with 100 lives,The Big Book of Game Genie Codes,9495
Teenage Mutant Ninja Turtles - The HyperStone Heist, 13,ADCT-CAGC,Infinite lives player 1,The Big Book of Game Genie Codes,9496
Teenage Mutant Ninja Turtles - The HyperStone Heist, 14,ADFA-CAB2,Infinite lives player 2,The Big Book of Game Genie Codes,9497
Teenage Mutant Ninja Turtles - The HyperStone Heist, 15,RHST-C6YG,Both players are invincible,The Big Book of Game Genie Codes,9498
Teenage Mutant Ninja Turtles - The HyperStone Heist, 16,BXYA-CA6L,Deadly attack uses no life points player 1,The Big Book of Game Genie Codes,9499
Teenage Mutant Ninja Turtles - The HyperStone Heist, 17,BXYT-CA2G,Deadly attack uses no life points player 2,The Big Book of Game Genie Codes,9500
Teenage Mutant Ninja Turtles - Tournament Fighters,   1,A7NA-AAER  ,Each round lasts 79 seconds,The Big Book of Game Genie Codes,9501
Teenage Mutant Ninja Turtles - Tournament Fighters,   2,AZNA-AAER,Each round lasts 59 seconds,The Big Book of Game Genie Codes,9502
Teenage Mutant Ninja Turtles - Tournament Fighters,   3,APNA-AAER,Each round lasts 39 seconds,The Big Book of Game Genie Codes,9503
Teenage Mutant Ninja Turtles - Tournament Fighters,   4,AFNA-AAER,Each round lasts 19 seconds,The Big Book of Game Genie Codes,9504
Teenage Mutant Ninja Turtles - Tournament Fighters,   5,ABNA-AAER,Each round lasts 9 seconds,The Big Book of Game Genie Codes,9505
Teenage Mutant Ninja Turtles - Tournament Fighters,,Codes 6 Thru 8 may cause some strange sounds & graphics,,The Big Book of Game Genie Codes,9506
Teenage Mutant Ninja Turtles - Tournament Fighters,   6,AJXT-AA96,Set any # of continues in Options screen  ,The Big Book of Game Genie Codes,9507
Teenage Mutant Ninja Turtles - Tournament Fighters,   7,AJYA-AA3Y,Set any # of rounds in Options screen,The Big Book of Game Genie Codes,9508
Teenage Mutant Ninja Turtles - Tournament Fighters,   8,AJYA-AA5G,Set any difficulty level in Options screen,The Big Book of Game Genie Codes,9509
Teenage Mutant Ninja Turtles - Tournament Fighters,   9,NACT-EAHY,Player 1 starts with 75% health,The Big Book of Game Genie Codes,9510
Teenage Mutant Ninja Turtles - Tournament Fighters, 10,JACT-EAHY,Player 1 starts with 50% health,The Big Book of Game Genie Codes,9511
Teenage Mutant Ninja Turtles - Tournament Fighters, 11,EACT-EAHY,Player 1 starts with 25% health,The Big Book of Game Genie Codes,9512
Teenage Mutant Ninja Turtles - Tournament Fighters, 12,AECT-EAHY,Player 1 starts with almost no health,The Big Book of Game Genie Codes,9513
Teenage Mutant Ninja Turtles - Tournament Fighters, 13,NACT-EAH4,Player 2 starts with 75% health,The Big Book of Game Genie Codes,9514
Teenage Mutant Ninja Turtles - Tournament Fighters, 14,JACT-EAH4,Player 2 starts with 50% health,The Big Book of Game Genie Codes,9515
Teenage Mutant Ninja Turtles - Tournament Fighters, 15,EACT-EAH4,Player 2 starts with 25% health,The Big Book of Game Genie Codes,9516
Teenage Mutant Ninja Turtles - Tournament Fighters, 16,AECT-EAH4,Player 2 starts with almost no health,The Big Book of Game Genie Codes,9517
Teenage Mutant Ninja Turtles - Tournament Fighters,,"Codes 17 Thru 50 only work when speed is set to 4, except when used with code 51",,The Big Book of Game Genie Codes,9518
Teenage Mutant Ninja Turtles - Tournament Fighters, 17,AD0T-FM5R,Mega-jump--Leonardo,The Big Book of Game Genie Codes,9519
Teenage Mutant Ninja Turtles - Tournament Fighters, 18,TD0T-FX5,Bogus jump--Leonardo,The Big Book of Game Genie Codes,9520
Teenage Mutant Ninja Turtles - Tournament Fighters, 19,AD0T-EADR,No jump--Leonardo,The Big Book of Game Genie Codes,9521
Teenage Mutant Ninja Turtles - Tournament Fighters, 20,AD0T-FM58,Mega-jump--Donatello,The Big Book of Game Genie Codes,9522
Teenage Mutant Ninja Turtles - Tournament Fighters, 21,TD0T-FX58,Bogus jump--Donatello,The Big Book of Game Genie Codes,9523
Teenage Mutant Ninja Turtles - Tournament Fighters, 22,AD0T-EAD8,No jump--Donatello,The Big Book of Game Genie Codes,9524
Teenage Mutant Ninja Turtles - Tournament Fighters, 23,AD0T-FM6R,Mega-jump--Michaelangelo,The Big Book of Game Genie Codes,9525
Teenage Mutant Ninja Turtles - Tournament Fighters, 24,TD0T-FX6R,Bogus jump--Michaelangelo,The Big Book of Game Genie Codes,9526
Teenage Mutant Ninja Turtles - Tournament Fighters, 25,AD0T-EAER,No jump--Michaelangelo,The Big Book of Game Genie Codes,9527
Teenage Mutant Ninja Turtles - Tournament Fighters, 26,AD0T-FM68,Mega-jump--Raphael,The Big Book of Game Genie Codes,9528
Teenage Mutant Ninja Turtles - Tournament Fighters, 27,TD0T-FX68,Bogus jump--Raphael,The Big Book of Game Genie Codes,9529
Teenage Mutant Ninja Turtles - Tournament Fighters, 28,AD0T-EAE8,No jump--Raphael,The Big Book of Game Genie Codes,9530
Teenage Mutant Ninja Turtles - Tournament Fighters, 29,AD0T-FM7R,Mega-jump--April O'Neal,The Big Book of Game Genie Codes,9531
Teenage Mutant Ninja Turtles - Tournament Fighters, 30,TD0T-FX7R,Bogus jump--April O'Neal,The Big Book of Game Genie Codes,9532
Teenage Mutant Ninja Turtles - Tournament Fighters, 31,AD0T-EAFR,No jump--April O'Neal,The Big Book of Game Genie Codes,9533
Teenage Mutant Ninja Turtles - Tournament Fighters, 32,AD0T-FM78,Mega-jump--Casey Jones,The Big Book of Game Genie Codes,9534
Teenage Mutant Ninja Turtles - Tournament Fighters, 33,TD0T-FX78,Bogus jump--Casey Jones,The Big Book of Game Genie Codes,9535
Teenage Mutant Ninja Turtles - Tournament Fighters, 34,AD0T-EAF8,No jump--Casey Jones,The Big Book of Game Genie Codes,9536
Teenage Mutant Ninja Turtles - Tournament Fighters, 35,AD0T-FM8R,Mega-jump--Ray Fillet,The Big Book of Game Genie Codes,9537
Teenage Mutant Ninja Turtles - Tournament Fighters, 36,TD0T-FX8R,Bogus jump--Ray Fillet,The Big Book of Game Genie Codes,9538
Teenage Mutant Ninja Turtles - Tournament Fighters, 37,AD0T-EAGR,No jump--Ray Fillet,The Big Book of Game Genie Codes,9539
Teenage Mutant Ninja Turtles - Tournament Fighters, 38,AD0T-FM88,Mega-jump--Sisyphus,The Big Book of Game Genie Codes,9540
Teenage Mutant Ninja Turtles - Tournament Fighters, 39,TD0T-FX88,Bogus jump--Sisyphus,The Big Book of Game Genie Codes,9541
Teenage Mutant Ninja Turtles - Tournament Fighters, 40,AD0T-EAG8,No jump--Sisyphus,The Big Book of Game Genie Codes,9542
Teenage Mutant Ninja Turtles - Tournament Fighters, 41,AD0T-FM9R,Mega-jump--Triceraton,The Big Book of Game Genie Codes,9543
Teenage Mutant Ninja Turtles - Tournament Fighters, 42,TD0T-FX9R,Bogus jump--Triceraton,The Big Book of Game Genie Codes,9544
Teenage Mutant Ninja Turtles - Tournament Fighters, 43,AD0T-EAHR,No jump--Triceraton,The Big Book of Game Genie Codes,9545
Teenage Mutant Ninja Turtles - Tournament Fighters, 44,AD0T-FM98,Mega-jump--Krang's Android,The Big Book of Game Genie Codes,9546
Teenage Mutant Ninja Turtles - Tournament Fighters, 45,TD0T-FX98,Bogus jump--Krang's Android,The Big Book of Game Genie Codes,9547
Teenage Mutant Ninja Turtles - Tournament Fighters, 46,AD0T-EAH8,No jump--Krang's Android,The Big Book of Game Genie Codes,9548
Teenage Mutant Ninja Turtles - Tournament Fighters, 47,AD1A-FM2R,Mega-jump--Karai,The Big Book of Game Genie Codes,9549
Teenage Mutant Ninja Turtles - Tournament Fighters, 48,TD1A-FX2R,Bogus jump--Karai,The Big Book of Game Genie Codes,9550
Teenage Mutant Ninja Turtles - Tournament Fighters, 49,AD1A-EAAR,No jump--Karai,The Big Book of Game Genie Codes,9551
Teenage Mutant Ninja Turtles - Tournament Fighters, 50,AVWT-EA76,Jumps are disabled for all players,The Big Book of Game Genie Codes,9552
Teenage Mutant Ninja Turtles - Tournament Fighters, 51,JATT-EET0,Jump codes work on all speed settings,The Big Book of Game Genie Codes,9553
Terminator 2 - Judgment Day,   1,ZA7T-DPDE,Start with primary power supply at 75%,The Big Book of Game Genie Codes,9362
Terminator 2 - Judgment Day,   2,ZA7T-CJ5E,Start with primary power supply at 50%,The Big Book of Game Genie Codes,9363
Terminator 2 - Judgment Day,   3,ZA7T-DEME,Start with primary power supply at 25%,The Big Book of Game Genie Codes,9364
Terminator 2 - Judgment Day,   4,ZA7T-DJDE,Start with primary power supply at 10%,The Big Book of Game Genie Codes,9365
Terminator 2 - Judgment Day,   5,3C0T-HP0J,Start with secondary power supply at 100%,The Big Book of Game Genie Codes,9366
Terminator 2 - Judgment Day,   6,W40T-HP0J,Start with secondary power supply at 75%,The Big Book of Game Genie Codes,9367
Terminator 2 - Judgment Day,   7,GL0T-HP0J,Start with secondary power supply at 25%,The Big Book of Game Genie Codes,9368
Terminator 2 - Judgment Day,   8,AL0T-HP0J,Start with secondary power supply at 1%,The Big Book of Game Genie Codes,9369
